id_unidade_sie,nome_unidade,cod_estruturado,id_centro_sie,id_tipo_unidade,id_situacao_unidade
2177,Curso de Fisioterapia-Unipampa/Uruguaiana,22.05.00.00.0.0,205,13,99
2149,Curso de Gestão Ambiental-Unipampa/São Gabriel,19.05.00.00.0.0,205,13,99
2159,Curso de Serviço Social-Unipampa/São Borja,20.04.00.00.0.0,205,13,99
2171,Curso Enfermagem-Unipampa/Uruguaiana,22.03.00.00.0.0,205,13,99
2174,Curso Farmácia-Unipampa/Uruguaiana,22.04.00.00.0.0,205,13,99
2168,Departamento Didático-Unipampa/Itaqui,21.04.00.00.0.0,205,13,99
2162,Departamento Didático-Unipampa/São Borja,20.05.00.00.0.0,205,13,99
2180,Departamento Didático-Unipampa/Uruguaiana,22.06.00.00.0.0,205,13,99
3032,Curso Graduação Administração Pública - Bacharelado - Modalidade a Distância,16.48.00.00.0.0,2010,13,99
2980,Pg-E em Gestão de Organização Pública em Saúde - Modalidade a Distância,16.46.00.00.0.0,2010,13,99
5021,Curso Pg e em Desenvolvimento de Aplicativos para Dispositivos Móveis-EAD-UAB,26.04.32.41.0.0,2712,13,99
4217,Núcleo de Educação a Distância - Politécnico,26.04.32.00.0.0,2712,13,99
4292,Continuação Coordenação Pedagógica Ensino Técnico - CTISM,25.04.21.00.0.0,2732,13,99
2780,Coordenação dos Cursos EAD,25.04.20.50.0.0,2732,13,99
2773,Coordenação Pedagógica do Ensino Técnico,25.04.20.00.0.0,2732,13,99
4732,Secretaria Curso Ma Educação Profissional e Tecnológica,25.18.14.00.1.0,2732,13,99
2429,Curso Superior de Tecnologia em Alimentos,13.04.13.00.0.0,2752,13,99
2851,Curso Superior de Tecnologia em Alimentos,27.06.01.00.0.0,2752,13,99
2431,Curso Superior de Tecnologia em Sistemas de Internet,13.04.14.00.0.0,2752,13,99
2852,Curso Superior de Tecnologia em Sistemas de Internet,27.06.02.00.0.0,2752,13,99
2474,C. Superior Tec. Gestão Ambiental/Udessm,24.12.00.00.0.0,3156,13,99
2469,C. Superior Tec. Gestão Turismo/Udessm,24.10.00.00.0.0,3156,13,99
3175,Curso Superior de Tecnologia em Agronegócio/Udessm,28.04.01.03.0.0,3156,13,99
3177,Curso Superior de Tecnologia em Gestão Ambiental/Udessm,28.04.01.04.0.0,3156,13,99
2472,Curso Superior Tecnol. Agronegócio/Udessm,24.11.00.00.0.0,3156,13,99
4085,Coordenação de Pesquisa e Extensão - CS,31.17.00.00.0.0,4051,13,99
4084,Coordenação dos Cursos de Pós-Graduação - CS,31.18.00.00.0.0,4051,13,99
4142,Secretaria dos Cursos de Graduação - CS,31.06.01.00.0.0,4051,13,99
4583,Secretaria dos Cursos - PM,32.30.00.00.0.0,4564,13,99
3967,Secretaria dos Cursos-Udessm,28.04.01.08.0.0,3156,13,99
6789,Setor de Apoio Pedagógico do CAL,08.15.00.00.0.0,78,13,1
2731,Coordenação do Ensino Médio - Politécnico,26.26.28.00.0.0,2712,13,1
6979,Secretaria do Programa Pg em Ciências Biológicas: Farmacologia,04.10.31.00.1.0,88,14,99
1720,Secretaria do NIEPE,05.36.00.01.0.0,94,14,99
310,Coordenadoria de Pagamentos,01.21.01.00.0.0,205,14,99
12,Coordenadoria Planejamento Comunitário - Coplacom,01.72.00.00.0.0,205,14,99
306,Depto de Divulgação,01.20.00.00.0.0,205,14,99
4918,Em Estudo Cd3.10 Ex-PROGEP,01.26.30.08.1.0,205,14,99
4304,Em Estudo Fg3.037,01.26.30.09.7.0,205,14,99
1135,Recursos para Projetos de Extensao,15.00.00.00.0.0,205,14,99
1134,Recursos para Projetos de Pesquisa,14.00.00.00.0.0,205,14,99
1203,Seção Administrativa - IU,01.63.00.01.0.0,205,14,99
3000,Seção de Recebimento de Documentação,01.25.03.01.1.0,205,14,99
2838,Apicultura,26.05.01.01.0.0,2712,14,99
2839,Avicultura,26.05.01.02.0.0,2712,14,99
2840,Bovinocultura,26.05.01.03.0.0,2712,14,99
3859,Compostagem,26.05.01.13.0.0,2712,14,99
2841,Culturas Regionais,26.05.01.04.0.0,2712,14,99
5688,Cunicultura,26.05.01.05.0.0,2712,14,99
2719,Departamento de Infraestrutura,26.05.00.00.0.0,2712,14,99
3860,Departamento de Pesquisa e Extensão - Politécnico,26.06.00.00.0.0,2712,14,99
3858,Energias Alternativas,26.05.01.12.0.0,2712,14,99
2842,Floricultura e Paisagismo,26.05.01.06.0.0,2712,14,99
2843,Fruticultura,26.05.01.07.0.0,2712,14,99
5694,Horticultura,26.05.01.14.0.0,2712,14,99
2844,Jardinagem,26.05.01.08.0.0,2712,14,99
5293,Laboratório de Carnes,26.05.02.04.0.0,2712,14,99
5299,Laboratório de Frutas,26.05.02.05.0.0,2712,14,99
5312,Laboratório de Leite e Derivados,26.05.02.06.0.0,2712,14,99
5313,Laboratório de Panificação,26.05.02.07.0.0,2712,14,99
2845,Mecanização Agrícola,26.05.01.09.0.0,2712,14,99
2846,Ovinocultura,26.05.01.10.0.0,2712,14,99
2716,Secretaria Administrativa - Politécnico,26.08.00.00.0.0,2712,14,99
4269,Secretaria dos Cursos Pg,26.26.08.00.0.0,2712,14,99
3856,Secretaria Executiva,26.09.00.00.0.0,2712,14,99
2829,Setor Agroindustrial,26.05.02.00.0.0,2712,14,99
2720,Setor Agropecuário,26.05.01.00.0.0,2712,14,99
5244,Setor de Estágios e Relações Empresariais,26.04.00.08.0.0,2712,14,99
3862,Setor de Manutenção,26.05.07.00.0.0,2712,14,99
5277,Setor de Registro e Controle Acadêmico,26.04.00.09.0.0,2712,14,99
2724,Supervisão Escolar,26.04.00.01.0.0,2712,14,99
2741,Almoxarifado - CTISM,25.03.02.00.0.0,2732,14,99
2789,Biblioteca e Audiovisual,25.05.01.00.0.0,2732,14,99
2749,Coordenação de Integração Escola/Empresa - CTISM,25.06.01.00.0.0,2732,14,99
2746,Coordenação de Supervisão Escolar,25.04.00.03.0.0,2732,14,99
4644,Coordenação de Tecnologias de Ensino,25.04.00.05.0.0,2732,14,99
2772,Orientação Educacional e Psicológica,25.04.00.04.0.0,2732,14,99
2744,Secretaria do Departamento de Ensino - CTISM,25.04.00.01.0.0,2732,14,99
2788,Secretaria do Departamento Técnico,25.05.00.01.0.0,2732,14,99
761,Direção Colégio Agrícola Frederico Westphalen,13.01.00.00.0.0,2752,14,99
3496,Gabinete de Projetos - CAFW,27.06.07.00.0.0,2752,14,99
4280,Casa do Estudante - CS,31.24.00.00.0.0,4051,14,99
4082,Secretaria Administrativa e Infraestrutura - CS,31.05.01.00.0.0,4051,14,99
4275,Secretaria Cursos Pós-Graduação - CS,31.18.00.01.0.0,4051,14,99
4603,Casa do Estudante - PM,32.15.00.00.0.0,4564,14,99
5877,Núcleo de Assistência Estudantil - PM,32.25.00.00.0.0,4564,14,99
5876,Núcleo de Laboratorista,32.24.00.00.0.0,4564,14,99
4596,Secretaria Administrativa - Campus Palmeira das Missões,32.40.00.00.0.0,4564,14,99
4803,Secretaria da Direção - Campus Palmeira das Missões,32.41.00.00.0.0,4564,14,99
5878,Setor de Assistência à Saúde - PM,32.26.00.00.0.0,4564,14,99
6289,Biblioteca Setorial do CCNE,02.13.00.00.0.0,82,14,1
6292,Ciência Viva,02.16.00.00.0.0,82,14,1
6278,Núcleo de Infraestrutura do CCNE,02.07.00.00.0.0,82,14,1
6267,Secretaria Integrada dos Cursos de Graduação das Ciências Exatas,02.06.02.00.0.0,82,14,1
6282,Subdivisão de Gestão de Laboratórios do CCNE,02.07.03.00.0.0,82,14,1
6280,Subdivisão de Patrimônio do CCNE,02.07.01.00.0.0,82,14,1
6281,Subdivisão de Tecnologia da Informação do CCNE,02.07.02.00.0.0,82,14,1
6944,Clínica de Fonoaudiologia,04.16.00.00.0.0,88,14,1
6946,Clínica de Terapia Ocupacional,04.18.00.00.0.0,88,14,1
6243,Assistência Judiciária,06.19.00.00.0.0,91,14,1
6224,Secretaria Integrada dos Cursos de Graduação do CCSH II,06.14.02.00.0.0,91,14,1
6225,Subdivisão de Estágios do CCSH II,06.14.02.01.0.0,91,14,1
6239,Subdivisão de Tecnologia da Informação do CCSH,06.15.02.00.0.0,91,14,1
6258,Biblioteca Setorial do CEFD,09.21.00.00.0.0,97,14,1
6253,Subdivisão de Comunicação do CEFD,09.06.04.00.0.0,97,14,1
6326,Laboratório de Ciências Espaciais,07.87.00.00.0.0,117,14,1
6325,Laboratório de Engenharia e Meio Ambiente,07.86.00.00.0.0,117,14,1
6300,Secretaria Integrada dos Cursos de Graduação do CT III,07.06.03.00.0.0,117,14,1
670,Assessoria Planejamento e Relações Públicas-HUSM,10.01.02.00.0.0,163,14,1
4818,"Comissão de Ensino, Pesquisa e Extensão-HUSM",10.04.01.00.0.0,163,14,1
2222,Comissão Interna de Prevenção de Acidentes - Cipa,10.01.03.00.0.0,163,14,1
63,Coordenação Enfermagem Cirúrgica-HUSM,10.05.04.00.0.0,163,14,1
1386,Coordenação Administrativa Área Psiquiátrica-HUSM,10.03.07.00.0.0,163,14,1
685,Coordenação Clínica Médica-HUSM,10.02.01.00.0.0,163,14,1
686,Coordenação Clínica Neuro-Psiquiátrica-HUSM,10.02.02.00.0.0,163,14,1
687,Coordenação Clínica Pediátrica-HUSM,10.02.03.00.0.0,163,14,1
1385,Coordenação de Apoio Operacional-HUSM,10.03.06.00.0.0,163,14,1
1381,Coordenação de Manutenção-HUSM,10.03.04.00.0.0,163,14,1
1384,Coordenação de Material-HUSM,10.03.02.00.0.0,163,14,1
1383,Coordenação de Recursos Humanos-HUSM,10.03.01.00.0.0,163,14,1
1382,Coordenação de Serviços Gerais-HUSM,10.03.05.00.0.0,163,14,1
62,Coordenação Enfermagem Clínica Médica-HUSM,10.05.03.00.0.0,163,14,1
1389,Coordenação Enfermagem em Ambulatório-HUSM,10.05.05.00.0.0,163,14,1
1390,Coordenação Enfermagem em Psiquiatria-HUSM,10.05.06.00.0.0,163,14,1
1388,Coordenação Enfermagem Materno-Infantil-HUSM,10.05.02.00.0.0,163,14,1
1380,Coordenação Financeira-HUSM,10.03.03.00.0.0,163,14,1
54,Diretoria Administrativa - HUSM,10.03.00.00.0.0,163,14,1
53,Diretoria Clínica - HUSM,10.02.00.00.0.0,163,14,1
60,Diretoria de Enfermagem-HUSM,10.05.00.00.0.0,163,14,1
59,"Diretoria de Ensino, Pesquisa e Extensão-HUSM",10.04.00.00.0.0,163,14,1
682,Laboratório de Análises Clínicas - LAC-HUSM,10.02.00.12.0.0,163,14,1
671,Secretaria Adm. Diretoria Clínica-HUSM,10.02.00.01.0.0,163,14,1
688,Secretaria da Diretoria Administrativa-HUSM,10.03.00.01.0.0,163,14,1
716,"Secretaria Direção Ensino, Pesq. e Extensão-HUSM",10.04.00.01.0.0,163,14,1
719,Secretaria Diretoria de Enfermagem-HUSM,10.05.00.02.0.0,163,14,1
683,Secretaria do LAC-HUSM,10.02.00.13.0.0,163,14,1
729,Serviço de Nefrologia-HUSM,10.05.03.04.0.0,163,14,1
690,Serviço Administrativo em Educ. Continuada-HUSM,10.03.00.03.0.0,163,14,1
740,Serviço Ambulatorial Coord. Enf. Psiquiatria-HUSM,10.05.06.03.0.0,163,14,1
710,Serviço Arquivo Médico e Estatística - Same/HUSM,10.03.06.01.0.0,163,14,1
733,Serviço Centro de Material e Esterilização-HUSM,10.05.04.03.0.0,163,14,1
705,"Serviço Comunicação, Transporte e Vigilância-HUSM",10.03.05.01.0.0,163,14,1
693,Serviço de Almoxarifado-HUSM,10.03.02.01.0.0,163,14,1
674,Serviço de Anestesia-HUSM,10.02.00.04.0.0,163,14,1
734,Serviço de Clínica Cirúrgica-HUSM,10.05.04.04.0.0,163,14,1
696,Serviço de Compras e Recebimento-HUSM,10.03.02.04.0.0,163,14,1
698,Serviço de Contabilidade e Orçamento-HUSM,10.03.03.01.0.0,163,14,1
700,Serviço de Contas-HUSM,10.03.03.03.0.0,163,14,1
675,Serviço de CTI-HUSM,10.02.00.05.0.0,163,14,1
694,Serviço de Farmácia-HUSM,10.03.02.02.0.0,163,14,1
676,Serviço de Fisioterapia-HUSM,10.02.00.06.0.0,163,14,1
730,Serviço de Hemato-Oncologia-HUSM,10.05.03.05.0.0,163,14,1
677,Serviço de Hemoterapia-HUSM,10.02.00.07.0.0,163,14,1
52,Serviço de Informática-HUSM,10.01.01.00.0.0,163,14,1
689,Serviço de Limpeza-HUSM,10.03.00.02.0.0,163,14,1
673,Serviço de Obstetrícia-HUSM,10.02.00.03.0.0,163,14,1
672,Serviço de Patologia-HUSM,10.02.00.02.0.0,163,14,1
697,Serviço de Patrimônio-HUSM,10.03.02.05.0.0,163,14,1
724,Serviço de Pediatria-HUSM,10.05.02.04.0.0,163,14,1
680,Serviço de Radiologia-HUSM,10.02.00.10.0.0,163,14,1
678,Serviço de Radioterapia-HUSM,10.02.00.08.0.0,163,14,1
691,Serviço de Relações no Trabalho-HUSM,10.03.01.01.0.0,163,14,1
706,Serviço de Rouparia-HUSM,10.03.05.02.0.0,163,14,1
681,Serviço de Traçados Gráficos-HUSM,10.02.00.11.0.0,163,14,1
732,Serviço do Centro Cirúrgico-HUSM,10.05.04.02.0.0,163,14,1
722,Serviço do Centro Obstétrico-HUSM,10.05.02.02.0.0,163,14,1
736,Serviço Enfermagem Ambulatorial Ala I-HUSM,10.05.05.02.0.0,163,14,1
737,Serviço Enfermagem Ambulatorial Ala II-HUSM,10.05.05.03.0.0,163,14,1
735,Serviço Enfermagem Pronto Atendimento-HUSM,10.05.05.01.0.0,163,14,1
721,Serviço Enfermagem Tocoginecológica-HUSM,10.05.02.01.0.0,163,14,1
726,Serviço Internação Clínica Médica I-HUSM,10.05.03.01.0.0,163,14,1
727,Serviço Internação Clínica Médica II-HUSM,10.05.03.02.0.0,163,14,1
739,Serviço Internação Unidade Paulo Guedes-HUSM,10.05.06.02.0.0,163,14,1
703,Serviço Manutenção Equipamentos Instalações-HUSM,10.03.04.01.0.0,163,14,1
708,Serviço Nutrição e Dietética-HUSM,10.03.05.04.0.0,163,14,1
738,Serviço Recuperação Dependentes Químicos-HUSM,10.05.06.01.0.0,163,14,1
731,Serviço Recuperação Pós-Anestésica-HUSM,10.05.04.01.0.0,163,14,1
723,Serviço Trat. Intensivo Recém-Nascido-HUSM,10.05.02.03.0.0,163,14,1
728,Serviço Tratamento Intensivo Adultos-HUSM,10.05.03.03.0.0,163,14,1
725,Serviço Tratamento Intensivo Pediátrico-HUSM,10.05.02.05.0.0,163,14,1
679,Serviços Médicos do Pronto Atendimento-HUSM,10.02.00.09.0.0,163,14,1
712,Setor Administrativo Área Ambulatorial-HUSM,10.03.06.03.0.0,163,14,1
695,Setor Almoxarifado da Farmácia-HUSM,10.03.02.03.0.0,163,14,1
717,Setor de Análise de Prontuários-HUSM,10.03.06.05.0.0,163,14,1
707,Setor de Costura-HUSM,10.03.05.03.0.0,163,14,1
711,Setor de Documentação Técnica-HUSM,10.03.06.02.0.0,163,14,1
692,Setor de Expediente-HUSM,10.03.01.02.0.0,163,14,1
713,Setor de Secretarias de Unidade-HUSM,10.03.06.04.0.0,163,14,1
699,Setor de Tesouraria-HUSM,10.03.03.02.0.0,163,14,1
704,Setor Manutenção Área Física-HUSM,10.03.04.02.0.0,163,14,1
1387,Vice-Diretoria de Enfermagem-HUSM,10.05.00.01.0.0,163,14,1
1158,Assistente - GR (Secretaria),01.01.33.00.0.0,205,14,1
1165,Coordenadoria Administrativa - PRA,01.05.01.00.0.0,205,14,1
5957,Coordenadoria de Cultura e Arte,01.07.06.00.0.0,205,14,1
6995,Coordenadoria de Diplomacia Universitária,01.04.02.00.0.0,205,14,1
6566,Coordenadoria de Pesquisa,01.09.25.00.0.0,205,14,1
1173,Coordenadoria de Pós-Graduação,01.09.01.00.0.0,205,14,1
1170,Coordenadoria Planejamento Acadêmico,01.08.01.00.0.0,205,14,1
6921,Espaço Multidisciplinar Silveira Martins,01.07.07.02.0.0,205,14,1
2564,Núcleo de Transporte,01.11.01.03.0.0,205,14,1
1207,Secretaria Apoio Administrativo - CCOMSOC,01.75.00.01.0.0,205,14,1
1511,Secretaria de Apoio Administrativo - CPAC,01.33.00.01.0.0,205,14,1
362,Seção de Nutrição-Centro - RU,01.35.02.00.0.0,205,14,1
2566,Setor de Construção Civil,01.11.02.01.0.0,205,14,1
2571,Setor de Urbanismo e Paisagismo,01.11.02.05.0.0,205,14,1
1206,Setor Tipografia e Acabamento,01.63.00.04.0.0,205,14,1
7154,Biblioteca Setorial do POLI,26.25.00.00.0.0,2712,14,1
7155,Coordenadoria de Ensino do POLI,26.26.00.00.0.0,2712,14,1
7153,Divisão de Comunicação do POLI,26.24.00.00.0.0,2712,14,1
7165,Divisão de Tecnologia da Informação do POLI,26.28.02.00.0.0,2712,14,1
7163,Núcleo de Infraestrutura do POLI,26.28.00.00.0.0,2712,14,1
7160,"Núcleo de Projetos, Inovação e Estágios do POLI",26.27.00.00.0.0,2712,14,1
7156,Núcleo de Registros Educacionais do POLI,26.26.01.00.0.0,2712,14,1
7167,Subdivisão Setorial de Patrimônio do POLI,26.29.01.00.0.0,2712,14,1
7090,Núcleo Pedagógico do CTISM,25.18.02.00.0.0,2732,14,1
7093,Setor de Acompanhamento dos Processos Educacionais do CTISM,25.18.02.01.0.0,2732,14,1
7103,Subdivisão de Projetos do CTISM,25.21.02.00.0.0,2732,14,1
4643,"Departamento de Ensino, Pesquisa e Extensão - UEIIA",29.04.00.00.0.0,3202,14,1
4641,Secretaria Escolar - UEIIA,29.03.01.00.0.0,3202,14,1
7009,Coordenadoria Administrativa do Campus/CS,31.08.00.00.0.0,4051,14,1
7021,Divisão de Apoio Pedagógico do Campus/CS,31.11.03.00.0.0,4051,14,1
7019,"Núcleo de Ensino, Pesquisa e Extensão do Campus/CS",31.11.02.00.0.0,4051,14,1
7014,Núcleo de Inovação e Empreendedorismo do Campus/CS,31.12.00.00.0.0,4051,14,1
7018,Secretaria Unificada dos Cursos de Graduação do Campus/CS,31.11.01.00.0.0,4051,14,1
7029,Comissão de Gestão Ambiental/PM,32.32.03.00.0.0,4564,14,1
7030,Comissão de Infraestrutura e Patrimônio/PM,32.32.04.00.0.0,4564,14,1
7037,Coordenadoria Acadêmica/PM,32.34.00.00.0.0,4564,14,1
6584,Divisão de Apoio Pedagógico/FW,33.06.03.00.0.0,4634,14,1
6590,Núcleo de Assistência Estudantil/FW,33.38.00.00.0.0,4634,14,1
6585,Subdivisão de Gestão de Laboratórios/FW,33.06.04.00.0.0,4634,14,1
1743,Núcleo Apoio Estudante - Ânima,05.36.00.03.0.0,94,14,2
1742,Núcleo de Ensino de Ciências - Nec,05.36.00.02.0.0,94,14,2
1391,Coordenação Clínica Cirúrgica-HUSM,10.02.04.00.0.0,163,14,2
1392,Coordenação Clínica Tocoginecológica-HUSM,10.02.05.00.0.0,163,14,2
411,Aposentados e Pensionistas,01.90.00.00.0.0,205,14,2
6736,Assessoria em Processos Administrativos Disciplinares,01.06.00.09.0.0,205,14,2
414,Baixa,01.98.00.00.0.0,205,14,2
415,Bens em Disponibilidade,01.99.00.00.0.0,205,14,2
374,Casa do Estudante Campus,01.52.00.00.0.0,205,14,2
375,Casa do Estudante Cidade,01.53.00.00.0.0,205,14,2
2363,Casa do Estudante Pós-Graduação - PRAE,01.06.00.06.0.0,205,14,2
4375,Central,01.18.01.02.0.0,205,14,2
1740,Central de Aquisições,01.18.00.00.0.1,205,14,2
4376,Central de Contratação de Objetos Especiais,01.18.01.02.1.0,205,14,2
4906,Coordenação Geral - Silveira Martins,01.79.03.00.0.0,205,14,2
6733,Coordenadoria de Moradia Estudantil,01.06.00.05.0.0,205,14,2
2542,Labinfo Ceu I,01.53.00.01.0.0,205,14,2
2541,Labinfo União,01.37.00.01.0.0,205,14,2
4374,Material Licitado Não Estocado,01.18.03.03.0.0,205,14,2
6735,Patrimônio e Manutenção da Moradia Estudantil,01.06.00.05.0.2,205,14,2
4165,PROGEP Estudo,01.26.30.00.0.0,205,14,2
3203,Restaurante Universitário 2,01.35.05.00.0.0,205,14,2
369,União Universitária,01.37.00.00.0.0,205,14,2
6734,Vagas e Acompanhamento da Moradia Estudantil,01.06.00.05.0.1,205,14,2
4953,Divisão Administrativa Financeira,93.01.09.03.0.0,163,14,2
4978,Divisão de Apoio Diagnóstico e Terapêutica,93.01.07.05.0.0,163,14,2
4977,Divisão de Enfermagem,93.01.07.04.0.0,163,14,2
4955,Divisão de Gestão de Pessoas,93.01.09.01.0.0,163,14,2
4975,Divisão de Gestão do Cuidado,93.01.07.02.0.0,163,14,2
4954,Divisão de Logística e Infraestrutura Hospitalar,93.01.09.02.0.0,163,14,2
4976,Divisão Médica,93.01.07.03.0.0,163,14,2
4945,Gerência Administrativa,93.01.09.00.0.0,163,14,2
4943,Gerência de Atenção à Saúde,93.01.07.00.0.0,163,14,2
4934,Gerência de Ensino e Pesquisa,93.01.01.00.0.0,163,14,2
4963,Setor de Administração,93.01.09.03.3.0,163,14,2
4988,Setor de Apoio e Diagnóstico,93.01.07.05.1.0,163,14,2
4962,Setor de Avaliação e Controladoria,93.01.09.03.2.0,163,14,2
4957,Setor de Engenharia Clínica,93.01.09.02.2.0,163,14,2
4979,Setor de Farmácia Hospitalar,93.01.07.06.0.0,163,14,2
4949,Setor de Gestão da Pesquisa e Inovação Tecnológica,93.01.01.02.0.0,163,14,2
4950,Setor de Gestão do Ensino,93.01.01.03.0.0,163,14,2
4960,Setor de Higienização e Gestão de Resíduos,93.01.09.02.5.0,163,14,2
4959,Setor de Hotelaria Hospitalar,93.01.09.02.4.0,163,14,2
4958,Setor de Infraestrutura Física,93.01.09.02.3.0,163,14,2
4961,Setor de Orçamento e Finanças,93.01.09.03.1.0,163,14,2
4981,Setor de Regulação e Avaliação em Saúde,93.01.07.08.0.0,163,14,2
4980,Setor de Vigilância em Saúde e Segurança do Paciente,93.01.07.07.0.0,163,14,2
4987,Unidade de Abastecimento Farmacêutico,93.01.07.06.2.0,163,14,2
4956,Unidade de Administração de Pessoal,93.01.09.01.1.0,163,14,2
4971,Unidade de Apoio Operacional,93.01.09.03.3.3,163,14,2
5008,Unidade de Atenção à Saúde da Criança e do Adolescente,93.01.07.02.7.0,163,14,2
5003,Unidade de Atenção à Saúde da Mulher,93.01.07.02.2.0,163,14,2
5010,Unidade de Atenção Psicossocial,93.01.07.02.9.0,163,14,2
4992,Unidade de Centro Cirúrgico e Rpa,93.01.07.05.2.0,163,14,2
5009,Unidade de Cirurgia Geral,93.01.07.02.8.0,163,14,2
5007,Unidade de Clínica Médica,93.01.07.02.6.0,163,14,2
4969,Unidade de Compras,93.01.09.03.3.1,163,14,2
4968,Unidade de Contabilidade de Custos,93.01.09.03.2.2,163,14,2
4967,Unidade de Contabilidade Fiscal,93.01.09.03.2.1,163,14,2
4970,Unidade de Contratos,93.01.09.03.3.2,163,14,2
4997,Unidade de Cuidados Intensivos e Semi-Intensivos Adulto,93.01.07.05.7.0,163,14,2
4999,Unidade de Cuidados Intensivos e Semi-Intensivos Pediátricos e Neonatais,93.01.07.05.9.0,163,14,2
4986,Unidade de Farmácia Clínica e Dispensação Farmacêutica,93.01.07.06.1.0,163,14,2
4951,Unidade de Gerenciamento de Ativ de Graduação e Ens Técnico,93.01.01.03.2.0,163,14,2
4952,Unidade de Gerenciamento de Ativ de Pós-Graduação,93.01.01.03.1.0,163,14,2
4985,Unidade de Gestão de Riscos Assistênciais,93.01.07.07.2.0,163,14,2
5006,Unidade de Hematologia e Oncologia,93.01.07.02.5.0,163,14,2
4995,Unidade de Hemoterapia,93.01.07.05.5.0,163,14,2
4990,Unidade de Laboratório de Anatomia Patológica,93.01.07.05.1.2,163,14,2
4989,Unidade de Laboratório de Análises Clínicas,93.01.07.05.1.1,163,14,2
4972,Unidade de Licitações,93.01.09.03.3.4,163,14,2
4966,Unidade de Liquidação de Despesa,93.01.09.03.1.3,163,14,2
4993,Unidade de Nutrição Clínica,93.01.07.05.3.0,163,14,2
4965,Unidade de Pagamento e Despesa,93.01.09.03.1.2,163,14,2
4973,Unidade de Patrimônio,93.01.09.03.3.5,163,14,2
4983,"Unidade de Proc da Informação Assist, Monit e Avaliação",93.01.07.08.2.0,163,14,2
4994,Unidade de Processamento de Materiais Esterilizados,93.01.07.05.4.0,163,14,2
4964,Unidade de Programação Orçamentária e Financeira,93.01.09.03.1.1,163,14,2
5001,Unidade de Pronto Socorro,93.01.07.02.1.1,163,14,2
